station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
4017,E 138 St & 5 Av,7809.13,-73.936153,40.81449,71,"CREDITCARD,KEY",22,false,4,0,18,0,true,true,true,false,2021-07-19T00:00:00
229,Great Jones St,5636.11,-73.99379025,40.72743423,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2021-07-19T00:00:00
3256,Pier 40 - Hudson River Park,5696.03,-74.011295735836029,40.7277140777778,71,"CREDITCARD,KEY",23,false,4,4,15,0,true,true,true,false,2021-07-19T00:00:00
4326,Lenox Ave & W 140 St,7872.03,-73.938787,40.817245,71,"CREDITCARD,KEY",23,false,4,2,17,0,true,true,true,false,2021-07-19T00:00:00
4453,Audubon Ave & Fort George Ave,8491.07,-73.927173614501953,40.857157813919038,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2021-07-18T00:00:00
3299,E 98 St & Park Ave,7443.17,-73.95206,40.78813,71,"CREDITCARD,KEY",25,false,4,1,20,0,true,true,true,false,2021-07-19T00:00:00
3355,E 66 St & Madison Ave,6969.08,-73.96845281124115,40.768008893059474,71,"CREDITCARD,KEY",25,false,4,2,19,0,true,true,true,false,2021-07-19T00:00:00
3416,7 Ave & Park Pl,4125.07,-73.97324283,40.6776147,71,"CREDITCARD,KEY",25,false,4,3,18,0,true,true,true,false,2021-07-19T00:00:00
3573,35 St & 34 Ave,6679.11,-73.9242751,40.7580583,71,"CREDITCARD,KEY",25,false,4,0,21,0,true,true,true,false,2021-07-19T00:00:00
3597,43 St & Broadway,6670.03,-73.9166368,40.7577284,71,"CREDITCARD,KEY",25,false,4,1,20,0,true,true,true,false,2021-07-19T00:00:00
4635,Grand Concourse & E 161 St,8021.11,-73.9227358996868,40.827133804235558,71,"CREDITCARD,KEY",25,false,4,3,18,0,true,true,true,false,2021-07-19T00:00:00
423,W 54 St & 9 Ave,6920.03,-73.98690506,40.76584941,71,"CREDITCARD,KEY",27,false,4,0,23,0,true,true,true,false,2021-07-19T00:00:00
3078,Broadway & Roebling St,5125.07,-73.960631489753723,40.709248262761569,71,"CREDITCARD,KEY",27,false,4,0,22,1,true,true,true,false,2021-07-19T00:00:00
3327,3 Ave & E 100 St,7414.17,-73.94728331,40.7877214,71,"CREDITCARD,KEY",27,false,4,2,21,0,true,true,true,false,2021-07-19T00:00:00
3600,31 Ave & Steinway St,6782.01,-73.9170071,40.7611488,71,"CREDITCARD,KEY",27,false,4,0,23,0,true,true,true,false,2021-07-19T00:00:00
4052,Amsterdam Ave & W 162 St,8172.07,-73.939789,40.83618,71,"CREDITCARD,KEY",27,false,4,1,22,0,true,true,true,false,2021-07-19T00:00:00
4038,Southpoint Park,6566.01,-73.958652019500718,40.75370225419114,71,"CREDITCARD,KEY",29,false,4,1,24,0,true,true,true,false,2021-07-18T00:00:00
4308,E 170 St & Sheridan Ave,8194.07,-73.912604,40.838315,71,"CREDITCARD,KEY",30,false,4,1,25,0,true,true,true,false,2021-07-19T00:00:00
458,11 Ave & W 27 St,6425.04,-74.005226,40.751396,71,"CREDITCARD,KEY",31,false,4,5,22,0,true,true,true,false,2021-07-19T00:00:00
4264,48 St & Broadway,6629.06,-73.912715,40.755763,71,"CREDITCARD,KEY",31,false,4,1,26,0,true,true,true,false,2021-07-18T00:00:00
440,E 45 St & 3 Ave,6464.08,-73.97282625,40.75255434,71,"CREDITCARD,KEY",32,false,4,0,28,0,true,true,true,false,2021-07-19T00:00:00
4509,Davidson Ave & W Burnside Ave,8441.05,-73.908731,40.853646,71,"CREDITCARD,KEY",32,false,4,2,26,0,true,true,true,false,2021-07-19T00:00:00
305,E 58 St & 3 Ave,6762.02,-73.96724467,40.76095756,71,"CREDITCARD,KEY",33,false,4,0,29,0,true,true,true,false,2021-07-19T00:00:00
2022,E 60 St & York Ave,6682.08,-73.959223,40.759107,71,"CREDITCARD,KEY",33,false,4,2,27,0,true,true,true,false,2021-07-19T00:00:00
3130,21 St & Queens Plaza North,6471.02,-73.94335788,40.75325964,71,"CREDITCARD,KEY",34,false,4,0,30,0,true,true,true,false,2021-07-19T00:00:00
3375,3 Ave & E 72 St,7028.04,-73.96060712,40.7699426,71,"CREDITCARD,KEY",35,false,4,0,31,0,true,true,true,false,2021-07-19T00:00:00
323,Lawrence St & Willoughby St,4596.09,-73.98631746,40.69236178,71,"CREDITCARD,KEY",39,false,4,1,34,0,true,true,true,false,2021-07-19T00:00:00
3712,W 35 St & Dyer Ave,6569.08,-73.997401893138885,40.754691750226016,71,"CREDITCARD,KEY",41,false,4,3,34,0,true,true,true,false,2021-07-18T00:00:00
367,E 53 St & Lexington Ave,6617.09,-73.97069431,40.75828065,71,"CREDITCARD,KEY",43,false,4,2,37,0,true,true,true,false,2021-07-19T00:00:00
3163,Central Park West & W 68 St,7079.06,-73.97782542,40.7734066,71,"CREDITCARD,KEY",43,false,4,4,35,0,true,true,true,false,2021-07-19T00:00:00
3292,5 Ave & E 93 St,7372.10,-73.957481,40.7857851,71,"CREDITCARD,KEY",43,false,4,4,35,0,true,true,true,false,2021-07-19T00:00:00
484,W 44 St & 5 Ave,6551.02,-73.98014437,40.75500254,71,"CREDITCARD,KEY",46,false,4,3,39,0,true,true,true,false,2021-07-19T00:00:00
3731,W 47 St & 6 Ave,6667.04,-73.98255,40.758397,71,"CREDITCARD,KEY",46,false,4,3,39,0,true,true,true,false,2021-07-19T00:00:00
4111,E 27 St & Park Ave S,6131.13,-73.9847157150507,40.742751796489948,71,"CREDITCARD,KEY",47,false,4,1,42,0,true,true,true,false,2021-07-19T00:00:00
3165,Central Park West & W 72 St,7141.07,-73.9762057363987,40.775793766836657,71,"CREDITCARD,KEY",51,false,4,1,46,0,true,true,true,false,2021-07-19T00:00:00
228,E 48 St & 3 Ave,6541.03,-73.971878855,40.7546011026,71,"CREDITCARD,KEY",55,false,4,2,49,0,true,true,true,false,2021-07-19T00:00:00
3725,2 Ave & E 72 St,6925.09,-73.958407938480377,40.7687620293096,71,"CREDITCARD,KEY",55,false,4,1,50,0,true,true,true,false,2021-07-19T00:00:00
3263,Cooper Square & Astor Pl,5712.03,-73.990752696990967,40.729514962249489,71,"CREDITCARD,KEY",59,false,4,0,55,0,true,true,true,false,2021-07-19T00:00:00
519,Pershing Square North,6432.09,-73.977706,40.751873,71,"CREDITCARD,KEY",69,false,4,2,63,0,true,true,true,false,2021-07-19T00:00:00
267,Broadway & W 36 St,6441.01,-73.98765428,40.75097711,71,"CREDITCARD,KEY",78,false,4,1,73,0,true,true,true,false,2021-07-19T00:00:00
359,E 47 St & Park Ave,6584.12,-73.97498696,40.75510267,71,"CREDITCARD,KEY",79,false,4,0,75,0,true,true,true,false,2021-07-19T00:00:00
3372,E 74 St & 1 Ave,6953.08,-73.95482273,40.7689738,71,"CREDITCARD,KEY",79,false,4,2,73,0,true,true,true,false,2021-07-19T00:00:00
3225,Baldwin at Montgomery,JC020,-74.0641943,40.7236589,70,"CREDITCARD,KEY",14,false,5,1,8,0,true,true,true,false,2021-07-19T00:00:00
3267,Morris Canal,JC072,-74.038525521755219,40.7124188237569,70,"CREDITCARD,KEY",14,false,5,0,9,0,true,true,true,false,2021-07-19T00:00:00
3901,Stanhope St & Fairview Ave,5146.03,-73.91116,40.70998,71,"CREDITCARD,KEY",17,false,5,0,12,0,true,true,true,false,2021-07-19T00:00:00
3907,Central Ave & Melrose St,4832.07,-73.93039,40.70112,71,"CREDITCARD,KEY",17,false,5,0,12,0,true,true,true,false,2021-07-19T00:00:00
3923,Lincoln Ave & E 134 St,7712.06,-73.928803,40.808484,71,"CREDITCARD,KEY",17,false,5,1,11,0,true,true,true,false,2021-07-18T00:00:00
3255,8 Ave & W 31 St,6450.05,-73.9946848154068,40.7505853470215,71,"CREDITCARD,KEY",18,false,5,1,12,0,true,true,true,false,2021-07-19T00:00:00
3522,37 St & 24 Ave,6981.16,-73.9120938,40.7701477,71,"CREDITCARD,KEY",19,false,5,1,13,0,true,true,true,false,2021-07-19T00:00:00
3557,40 Ave & 9 St,6664.05,-73.945133,40.75742,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-07-19T00:00:00
3691,28 Ave & 44 St,6879.04,-73.910651206970215,40.76408932350688,71,"CREDITCARD,KEY",19,false,5,1,13,0,true,true,true,false,2021-07-19T00:00:00
3955,St Mary's St & Jackson Ave,7737.06,-73.91081,40.808891,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-07-19T00:00:00
3969,St Ann's Ave & Westchester Ave,7835.10,-73.911918,40.815887,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-07-18T00:00:00
3976,E 156 & Brook Ave,7896.11,-73.912411,40.819823,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-07-19T00:00:00
4132,Southern Blvd & Avenue St. John,7767.06,-73.901583,40.812769,71,"CREDITCARD,KEY",19,false,5,1,13,0,true,true,true,false,2021-07-18T00:00:00
4139,Tinton Ave & E 165 St,7991.01,-73.90242,40.824796,71,"CREDITCARD,KEY",19,false,5,4,10,0,true,true,true,false,2021-07-19T00:00:00
4192,Prospect Ave & E 167 St,8008.03,-73.898751,40.826303,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-07-19T00:00:00
4202,Dawson St & Intervale Ave,7888.10,-73.897263,40.819999,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-07-18T00:00:00
4391,52 St & 6 Ave,3084.05,-74.009441,40.642703,71,"CREDITCARD,KEY",19,false,5,1,13,0,true,true,true,false,2021-07-18T00:00:00
4396,62 St & 4 Ave,2923.01,-74.019776,40.639859,71,"CREDITCARD,KEY",19,false,5,1,13,0,true,true,true,false,2021-07-18T00:00:00
4445,10 Ave & W 204 St,8579.09,-73.92006,40.862638,71,"CREDITCARD,KEY",20,false,5,0,15,0,true,true,true,false,2021-07-19T00:00:00
4526,Southwest Park - Jackson St & Observer Hwy,HB401,-74.041663706302643,40.737551272458042,311,"CREDITCARD,KEY",20,false,5,5,10,0,true,true,true,false,2021-07-18T00:00:00
4567,Decatur Ave & Bedford Park Blvd,8664.06,-73.88412,40.86813,71,"CREDITCARD,KEY",20,false,5,2,13,0,true,true,true,false,2021-07-19T00:00:00
4634,Jerome Ave & E 198 St,8720.02,-73.892896324396133,40.871445206871179,71,"CREDITCARD,KEY",20,false,5,1,14,0,true,true,true,false,2021-07-19T00:00:00
3546,Pacific St & Classon Ave,4148.07,-73.9587903,40.6791944,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-07-18T00:00:00
3605,31 Ave & Crescent St,6893.10,-73.9265474,40.7658346,71,"CREDITCARD,KEY",21,false,5,1,15,0,true,true,true,false,2021-07-19T00:00:00
3756,White St & Moore St,4987.06,-73.9351,40.704508,71,"CREDITCARD,KEY",21,false,5,2,14,0,true,true,true,false,2021-07-19T00:00:00
3770,Central Ave & Flushing Ave,4947.04,-73.9333,40.702831,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-07-19T00:00:00
3968,Prospect Ave & E 151 St,7830.03,-73.903927,40.814232,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-07-18T00:00:00
4287,Steinway St & Ditmars Blvd,7074.01,-73.906127,40.772717,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-07-19T00:00:00
4288,Steinway St & 21 Ave,7137.04,-73.903787,40.774798,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-07-19T00:00:00
4468,W 218 St & Indian Rd,8732.04,-73.918371945619583,40.873054589370895,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-07-19T00:00:00
4528,8 St & Washington St,HB603,-74.028199017047882,40.745983882915624,311,"CREDITCARD,KEY",21,false,5,1,14,1,true,true,true,false,2021-07-18T00:00:00
3985,E 160 St & Tinton Ave,7931.05,-73.903944,40.820302,71,"CREDITCARD,KEY",22,false,5,1,16,0,true,true,true,false,2021-07-19T00:00:00
3343,W 107 St & Columbus Ave,7619.05,-73.9621128676,40.7997568,71,"CREDITCARD,KEY",23,false,5,1,17,0,true,true,true,false,2021-07-19T00:00:00
3497,Pleasant Ave & E 116 St,7450.05,-73.9333349,40.7949879,71,"CREDITCARD,KEY",23,false,5,2,16,0,true,true,true,false,2021-07-19T00:00:00
3602,31 Ave & 34 St,6819.15,-73.920827,40.763154,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-07-19T00:00:00
3774,Knickerbocker Ave & George St,4979.07,-73.92836,40.704425,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-07-19T00:00:00
3777,Stockholm St & Wilson Ave,4824.03,-73.923044,40.699304,71,"CREDITCARD,KEY",23,false,5,2,15,1,true,true,true,false,2021-07-19T00:00:00
3956,St. Ann's Ave & E 144 St,7755.03,-73.914932,40.811112,71,"CREDITCARD,KEY",23,false,5,1,17,0,true,true,true,false,2021-07-19T00:00:00
4012,W 148 St & Amsterdam Ave,8033.09,-73.945909,40.827075,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-07-19T00:00:00
4029,Courtlandt Ave & E 149 St,7840.05,-73.919549,40.816402,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-07-19T00:00:00
4064,Southern Blvd & E 142 St,7719.13,-73.908097743988037,40.807347437082,71,"CREDITCARD,KEY",23,false,5,3,15,0,true,true,true,false,2021-07-18T00:00:00
4291,20 Ave & 48 St,7066.01,-73.896849,40.772899,71,"CREDITCARD,KEY",23,false,5,1,17,0,true,true,true,false,2021-07-18T00:00:00
4613,Creston Ave & E 181 St,8456.02,-73.90281,40.8549,71,"CREDITCARD,KEY",23,false,5,1,17,0,true,true,true,false,2021-07-19T00:00:00
437,Macon St & Nostrand Ave,4214.03,-73.9500479759,40.6809833854,71,"CREDITCARD,KEY",24,false,5,3,16,0,true,true,true,false,2021-07-19T00:00:00
3072,Leonard St & Boerum St,5036.06,-73.94644578,40.70583339,71,"CREDITCARD,KEY",24,false,5,0,19,0,true,true,true,false,2021-07-19T00:00:00
4128,College Ave & E 170 St,8175.06,-73.910489,40.837576,71,"CREDITCARD,KEY",24,false,5,0,19,0,true,true,true,false,2021-07-19T00:00:00
4554,Cedar Ave & W Fordham Rd,8575.02,-73.91219,40.86156,71,"CREDITCARD,KEY",24,false,5,0,19,0,true,true,true,false,2021-07-18T00:00:00
4557,Jerome Ave & W Fordham Rd,8586.09,-73.90108,40.86294,71,"CREDITCARD,KEY",24,false,5,2,17,0,true,true,true,false,2021-07-19T00:00:00
3300,Prospect Park West & 8 St,3722.04,-73.976376056671143,40.66514681533792,71,"CREDITCARD,KEY",25,false,5,0,20,0,true,true,true,false,2021-07-19T00:00:00
3841,Menahan St & Central Ave,4672.01,-73.9196,40.69543,71,"CREDITCARD,KEY",25,false,5,1,19,0,true,true,true,false,2021-07-19T00:00:00
3927,Lenox Ave & W 133 St,7790.04,-73.941878,40.81296,71,"CREDITCARD,KEY",27,false,5,1,21,0,true,true,true,false,2021-07-19T00:00:00
3934,St Nicholas Ave & W 134 St,7837.30,-73.948222,40.816234,71,"CREDITCARD,KEY",27,false,5,2,20,0,true,true,true,false,2021-07-18T00:00:00
4148,Intervale Ave & Westchester Ave,7948.10,-73.896752,40.821967,71,"CREDITCARD,KEY",27,false,5,5,17,0,true,true,true,false,2021-07-19T00:00:00
315,South St & Gouverneur Ln,4953.04,-74.00670227,40.70355377,71,"CREDITCARD,KEY",29,false,5,3,21,0,true,true,true,false,2021-07-19T00:00:00
4329,35 St & 30 Ave,6887.03,-73.918115794658661,40.765475692449527,71,"CREDITCARD,KEY",29,false,5,0,24,0,true,true,true,false,2021-07-19T00:00:00
3086,Graham Ave & Conselyea St,5291.05,-73.944507,40.715143,71,"CREDITCARD,KEY",30,false,5,0,24,1,true,true,true,false,2021-07-19T00:00:00
3493,E 118 St & 3 Ave,7611.02,-73.9389152,40.799139,71,"CREDITCARD,KEY",31,false,5,3,23,0,true,true,true,false,2021-07-19T00:00:00
3570,35 Ave & 37 St,6563.12,-73.9236611,40.7557327,71,"CREDITCARD,KEY",31,false,5,0,26,0,true,true,true,false,2021-07-19T00:00:00
3866,Wilson Ave & Moffat St,4507.07,-73.90506,40.68906,71,"CREDITCARD,KEY",32,false,5,0,27,0,true,true,true,false,2021-07-19T00:00:00
3986,E 149 St & Morris Ave,7863.03,-73.922962,40.81734,71,"CREDITCARD,KEY",35,false,5,2,28,0,true,true,true,false,2021-07-19T00:00:00
3735,W 30 St & 10 Ave,6459.07,-74.002353,40.752694,71,"CREDITCARD,KEY",38,false,5,1,32,0,true,true,true,false,2021-07-19T00:00:00
3129,Queens Plaza North & Crescent St,6429.01,-73.94073717,40.75110165,71,"CREDITCARD,KEY",40,false,5,2,33,0,true,true,true,false,2021-07-19T00:00:00
4123,Central Park W & W 103 St,7577.27,-73.961884081363678,40.795589541053417,71,"CREDITCARD,KEY",40,false,5,5,30,0,true,true,true,false,2021-07-19T00:00:00
3285,W 87 St & Amsterdam Ave,7458.03,-73.9747,40.78839,71,"CREDITCARD,KEY",43,false,5,1,37,0,true,true,true,false,2021-07-19T00:00:00
4124,Central Park W & W 91 St,7453.01,-73.966800570487976,40.788664991278836,71,"CREDITCARD,KEY",48,false,5,1,42,0,true,true,true,false,2021-07-19T00:00:00
525,W 34 St & 11 Ave,6578.01,-74.0021163,40.75594159,71,"CREDITCARD,KEY",56,false,5,1,50,0,true,true,true,false,2021-07-19T00:00:00
455,1 Ave & E 44 St,6379.03,-73.96905301,40.75001986,71,"CREDITCARD,KEY",59,false,5,2,52,0,true,true,true,false,2021-07-19T00:00:00
522,E 51 St & Lexington Ave,6659.01,-73.97207836,40.75714758,71,"CREDITCARD,KEY",10,false,6,0,4,0,true,true,true,false,2021-07-19T00:00:00
3281,Leonard Gordon Park,JC080,-74.0572714805603,40.74590996631558,70,"CREDITCARD,KEY",14,false,6,0,8,0,true,true,true,false,2021-07-19T00:00:00
3210,Pershing Field,JC024,-74.051788633,40.742677141,70,"CREDITCARD,KEY",18,false,6,1,11,0,true,true,true,false,2021-07-19T00:00:00
3595,35 St & Broadway,6750.16,-73.9222427,40.760339,71,"CREDITCARD,KEY",18,false,6,1,11,0,true,true,true,false,2021-07-19T00:00:00
4532,4 St & Grand St,HB301,-74.03511106967926,40.7422579775645,311,"CREDITCARD,KEY",18,false,6,0,12,0,true,true,true,false,2021-07-18T00:00:00
4533,6 St & Grand St,HB302,-74.034500867128372,40.744397833095604,311,"CREDITCARD,KEY",18,false,6,0,12,0,true,true,true,false,2021-07-18T00:00:00
4633,Grant Ave & MLK Dr,JC107,-74.080842733383179,40.709198322454426,70,"CREDITCARD,KEY",18,false,6,1,11,0,true,true,true,false,2021-07-19T00:00:00
373,Willoughby Ave & Walworth St,4634.02,-73.95381995,40.69331716,71,"CREDITCARD,KEY",19,false,6,1,12,0,true,true,true,false,2021-07-19T00:00:00
3892,38 Ave & 29 St,6538.11,-73.93367,40.75473,71,"CREDITCARD,KEY",19,false,6,0,13,0,true,true,true,false,2021-07-19T00:00:00
3921,Willis Ave & Bruckner Blvd,7691.05,-73.925177,40.805701,71,"CREDITCARD,KEY",19,false,6,3,10,0,true,true,true,false,2021-07-19T00:00:00
3929,Willis Ave & E 141 St,7759.08,-73.921606,40.81093,71,"CREDITCARD,KEY",19,false,6,2,11,0,true,true,true,false,2021-07-18T00:00:00
4162,Southern Blvd & E 172 St,8129.02,-73.88955,40.834124,71,"CREDITCARD,KEY",19,false,6,0,13,0,true,true,true,false,2021-07-18T00:00:00
4250,Seneca Ave & Irvine St,7883.09,-73.888624906539917,40.818725699901158,71,"CREDITCARD,KEY",19,false,6,0,13,0,true,true,true,false,2021-07-19T00:00:00
3909,Madison St & Woodward Ave,4954.07,-73.90408,40.70408,71,"CREDITCARD,KEY",20,false,6,0,14,0,true,true,true,false,2021-07-19T00:00:00
4181,Hoe Ave & Jennings St,8095.06,-73.889686,40.832171,71,"CREDITCARD,KEY",20,false,6,2,12,0,true,true,true,false,2021-07-19T00:00:00
4351,11 Ave & Prospect Ave,3538.09,-73.977335,40.65629,71,"CREDITCARD,KEY",20,false,6,2,12,0,true,true,true,false,2021-07-19T00:00:00
4466,W 212 St & 10 Ave,8647.07,-73.916757255792618,40.8676583895191,71,"CREDITCARD,KEY",20,false,6,0,14,0,true,true,true,false,2021-07-18T00:00:00
3832,Central Ave & Weirfield St,4591.04,-73.91181,40.69055,71,"CREDITCARD,KEY",21,false,6,1,14,0,true,true,true,false,2021-07-18T00:00:00
3845,Irving Ave & Harman St,4856.05,-73.9179,40.70108,71,"CREDITCARD,KEY",21,false,6,0,15,0,true,true,true,false,2021-07-19T00:00:00
4071,Broadway & W 160 St,8157.06,-73.9434,40.835775,71,"CREDITCARD,KEY",22,false,6,0,16,0,true,true,true,false,2021-07-19T00:00:00
4584,Weeks Ave & E 175 St,8340.05,-73.907342,40.846879,71,"CREDITCARD,KEY",22,false,6,1,15,0,true,true,true,false,2021-07-18T00:00:00
3062,Myrtle Ave & Marcy Ave,4707.03,-73.94954908,40.69539817,71,"CREDITCARD,KEY",23,false,6,1,16,0,true,true,true,false,2021-07-19T00:00:00
3524,19 St & 24 Ave,7186.15,-73.9225403,40.7774552,71,"CREDITCARD,KEY",23,false,6,0,17,0,true,true,true,false,2021-07-19T00:00:00
3647,48 Ave & 30 Pl,6076.01,-73.937258720397935,40.741283093559929,71,"CREDITCARD,KEY",23,false,6,1,16,0,true,true,true,false,2021-07-19T00:00:00
3958,Willis Ave & E 143 St,7798.02,-73.92037,40.812299,71,"CREDITCARD,KEY",23,false,6,0,17,0,true,true,true,false,2021-07-18T00:00:00
3454,Leonard St & Maujer St,5148.03,-73.947059512138367,40.7103685423523,71,"CREDITCARD,KEY",24,false,6,1,17,0,true,true,true,false,2021-07-19T00:00:00
4536,Hoboken Terminal - Hudson St & Hudson Pl,HB101,-74.030304551124573,40.735937584463286,311,"CREDITCARD,KEY",24,false,6,4,14,0,true,true,true,false,2021-07-19T00:00:00
3383,Cathedral Pkwy & Broadway,7680.03,-73.96699104,40.804213,71,"CREDITCARD,KEY",25,false,6,1,18,0,true,true,true,false,2021-07-19T00:00:00
3846,Central Ave & Himrod St,4713.01,-73.92302,40.69676,71,"CREDITCARD,KEY",25,false,6,1,18,0,true,true,true,false,2021-07-19T00:00:00
4115,Bronx Shore Comfort Station,7618.01,-73.92404,40.80046,71,"CREDITCARD,KEY",25,false,6,2,17,0,true,true,true,false,2021-07-18T00:00:00
4624,Ryer Ave & E 182 St,8494.06,-73.89956,40.8558,71,"CREDITCARD,KEY",26,false,6,0,20,0,true,true,true,false,2021-07-19T00:00:00
268,Howard St & Centre St,5422.04,-73.99973337,40.71910537,71,"CREDITCARD,KEY",27,false,6,1,20,0,true,true,true,false,2021-07-19T00:00:00
3157,East End Ave & E 86 St,7113.08,-73.94446054,40.77518615,71,"CREDITCARD,KEY",27,false,6,1,20,0,true,true,true,false,2021-07-19T00:00:00
3617,28 Ave & 35 St,6951.03,-73.9169858,40.7671,71,"CREDITCARD,KEY",27,false,6,0,21,0,true,true,true,false,2021-07-19T00:00:00
3761,Cedar St & Myrtle Ave,4751.01,-73.926241,40.697842,71,"CREDITCARD,KEY",27,false,6,1,20,0,true,true,true,false,2021-07-19T00:00:00
3905,4 Ave & E 12 St,5788.15,-73.99011,40.732647,71,"CREDITCARD,KEY",27,false,6,1,20,0,true,true,true,false,2021-07-19T00:00:00
4272,Ditmars Blvd & 43 St,7039.03,-73.903865,40.771203,71,"CREDITCARD,KEY",27,false,6,5,16,0,true,true,true,false,2021-07-19T00:00:00
3708,W 13 St & 5 Ave,5947.04,-73.99431,40.735445,71,"CREDITCARD,KEY",29,false,6,2,21,0,true,true,true,false,2021-07-19T00:00:00
3994,2 Ave & E 125 St,7648.16,-73.933509,40.802554,71,"CREDITCARD,KEY",30,false,6,2,22,0,true,true,true,false,2021-07-19T00:00:00
4082,Gerard Ave & McClellan St,8145.03,-73.92112,40.833909,71,"CREDITCARD,KEY",30,false,6,5,19,0,true,true,true,false,2021-07-19T00:00:00
4146,Garrison Ave & Manida St,7905.05,-73.890247,40.818743,71,"CREDITCARD,KEY",30,false,6,1,23,0,true,true,true,false,2021-07-18T00:00:00
4517,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,-74.027780592441559,40.736982218187158,311,"CREDITCARD,KEY",30,false,6,5,19,0,true,true,true,false,2021-07-19T00:00:00
447,8 Ave & W 52 St,6816.07,-73.9851615,40.76370739,71,"CREDITCARD,KEY",31,false,6,5,20,0,true,true,true,false,2021-07-19T00:00:00
3148,E 84 St & 1 Ave,7180.02,-73.95068615,40.77565541,71,"CREDITCARD,KEY",31,false,6,2,23,0,true,true,true,false,2021-07-19T00:00:00
3366,West End Ave & W 107 St,7650.05,-73.9681805305,40.8021174,71,"CREDITCARD,KEY",31,false,6,2,23,0,true,true,true,false,2021-07-19T00:00:00
223,W 13 St & 7 Ave,6030.04,-73.99994661,40.73781509,71,"CREDITCARD,KEY",33,false,6,1,26,0,true,true,true,false,2021-07-19T00:00:00
252,MacDougal St & Washington Sq,5797.01,-73.99852205,40.73226398,71,"CREDITCARD,KEY",33,false,6,1,26,0,true,true,true,false,2021-07-19T00:00:00
3363,E 102 St & Park Ave,7488.24,-73.95033068,40.7904828,71,"CREDITCARD,KEY",33,false,6,0,27,0,true,true,true,false,2021-07-19T00:00:00
3572,34 Ave & 38 St,6638.01,-73.921631,40.756913,71,"CREDITCARD,KEY",33,false,6,0,27,0,true,true,true,false,2021-07-19T00:00:00
3618,27 St & Hunter St,6310.06,-73.941275,40.7485,71,"CREDITCARD,KEY",33,false,6,1,26,0,true,true,true,false,2021-07-19T00:00:00
3740,W Broadway & W Houston St,5644.05,-74.000472,40.726378,71,"CREDITCARD,KEY",34,false,6,5,23,0,true,true,true,false,2021-07-19T00:00:00
3131,E 68 St & 3 Ave,6896.16,-73.962246179580688,40.76712840349542,71,"CREDITCARD,KEY",36,false,6,1,29,0,true,true,true,false,2021-07-19T00:00:00
3507,Park Ave & E 124 St,7682.01,-73.9396861,40.8045555,71,"CREDITCARD,KEY",36,false,6,2,28,0,true,true,true,false,2021-07-19T00:00:00
3671,E 81 St & 2 Ave,7121.05,-73.954274654388428,40.774779448957275,71,"CREDITCARD,KEY",37,false,6,0,31,0,true,true,true,false,2021-07-19T00:00:00
4583,W Mosholu Pkwy S & Sedgwick Ave,8841.03,-73.88702,40.88226,71,"CREDITCARD,KEY",37,false,6,2,29,0,true,true,true,false,2021-07-18T00:00:00
3350,W 100 St & Broadway,7580.01,-73.97041192,40.7973721,71,"CREDITCARD,KEY",39,false,6,2,31,0,true,true,true,false,2021-07-19T00:00:00
3135,E 75 St & 3 Ave,6991.12,-73.95772297,40.77112927,71,"CREDITCARD,KEY",41,false,6,0,35,0,true,true,true,false,2021-07-19T00:00:00
3139,E 72 St & Park Ave,6998.08,-73.964094221591949,40.771182875406581,71,"CREDITCARD,KEY",43,false,6,1,36,0,true,true,true,false,2021-07-19T00:00:00
4120,E 39 St & Lexington Ave,6389.09,-73.977292031131583,40.749498546025194,71,"CREDITCARD,KEY",43,false,6,1,36,0,true,true,true,false,2021-07-19T00:00:00
3523,24 Ave & 29 St,7119.04,-73.916142,40.7729,71,"CREDITCARD,KEY",45,false,6,4,35,0,true,true,true,false,2021-07-19T00:00:00
